customer_id,first_order_date,last_order_date,total_orders,total_spend,country
12840,2010-02-03,2011-07-19,7,4041.97,United Kingdom
12841,2010-07-08,2011-12-05,40,7540.68,United Kingdom
12842,2009-12-02,2011-09-30,4,1917.99,United Kingdom
12843,2009-12-13,2011-10-05,28,6466.92,United Kingdom
12844,2010-04-25,2011-11-10,4,648.6,United Kingdom
12845,2011-02-22,2011-03-17,4,354.09,United Kingdom
12846,2010-01-26,2010-01-26,1,15.58,United Kingdom
12847,2010-11-17,2011-11-17,2,1636.9,United Kingdom
12848,2010-02-02,2010-02-02,1,208.0,United Kingdom
12849,2010-04-27,2011-11-08,6,3064.07,United Kingdom
12850,2010-09-20,2010-09-20,1,330.0,United Kingdom
12851,2010-08-19,2011-09-04,2,284.13,United Kingdom
12852,2011-02-18,2011-02-18,1,311.55,United Kingdom
12853,2010-02-05,2011-07-28,11,3907.5,United Kingdom
12854,2009-12-11,2011-09-22,7,2994.02,United Kingdom
12855,2010-11-02,2010-12-02,4,650.94,United Kingdom
12856,2011-10-07,2011-12-02,6,2179.93,United Kingdom
12857,2010-01-25,2011-05-13,6,3688.0,United Kingdom
12858,2010-11-21,2010-11-21,1,177.92,United Kingdom
12859,2010-09-07,2010-09-07,1,575.1,United Kingdom
12860,2010-01-15,2010-01-15,1,55.47,United Kingdom
12861,2010-03-30,2010-03-30,1,68.25,United Kingdom
12862,2010-08-01,2010-10-10,2,1008.32,United Kingdom
12863,2010-04-29,2011-10-18,6,2792.55,United Kingdom
12864,2010-07-19,2011-07-24,2,299.57,United Kingdom
12865,2010-08-20,2011-11-13,4,3323.47,Austria
12866,2010-07-25,2011-03-01,3,1092.35,Belgium
12867,2009-12-16,2011-11-13,13,7913.29,United Kingdom
12868,2010-11-12,2011-06-07,8,2247.06,United Kingdom
12869,2010-01-27,2010-01-27,1,337.67,United Kingdom
12870,2010-03-25,2010-11-29,3,1676.95,United Kingdom
12871,2010-09-26,2011-09-16,3,744.02,United Kingdom
12872,2009-12-03,2011-01-17,12,3685.49,United Kingdom
12873,2010-01-27,2011-03-02,3,2027.3,United Kingdom
12874,2010-06-03,2010-11-19,2,873.42,Belgium
12875,2010-01-11,2011-07-19,5,1356.99,United Kingdom
12876,2010-04-28,2011-10-13,4,3751.79,Belgium
12877,2010-01-18,2011-12-06,20,2955.17,United Kingdom
12878,2011-03-18,2011-04-17,2,854.99,United Kingdom
12879,2011-09-09,2011-10-26,3,573.22,United Kingdom
12880,2010-05-14,2010-11-23,2,640.13,United Kingdom
12881,2011-03-09,2011-03-09,1,298.0,United Kingdom
12882,2011-11-06,2011-11-30,2,1463.04,United Kingdom
12883,2011-09-11,2011-11-15,4,703.47,United Kingdom
12884,2011-09-12,2011-09-12,1,309.05,United Kingdom
12885,2011-08-08,2011-10-07,3,1175.22,United Kingdom
12886,2011-05-04,2011-10-03,2,1378.4,United Kingdom
12887,2010-11-21,2010-11-21,1,222.4,United Kingdom
12888,2011-03-29,2011-05-09,2,354.12,United Kingdom
12889,2010-07-25,2010-11-23,4,385.46,United Kingdom
12890,2010-11-17,2011-11-15,2,717.27,United Kingdom
12891,2010-02-18,2011-06-07,11,840.5,United Kingdom
12892,2010-11-08,2010-11-08,1,263.38,United Kingdom
12893,2011-11-09,2011-11-09,1,188.14,United Kingdom
12894,2010-05-13,2010-05-13,1,157.35,United Kingdom
12895,2011-09-14,2011-10-28,2,372.8,United Kingdom
12897,2010-06-14,2011-05-19,4,514.25,United Kingdom
12898,2010-02-18,2010-09-02,2,310.96,United Kingdom
12899,2010-10-22,2010-10-22,1,366.4,United Kingdom
12900,2010-10-13,2010-10-13,1,340.33,United Kingdom
12901,2011-03-14,2011-12-01,28,17654.54,United Kingdom
12902,2011-03-20,2011-03-20,1,138.68,United Kingdom
12903,2010-10-07,2010-10-07,1,833.53,United Kingdom
12904,2011-06-20,2011-11-21,2,509.58,United Kingdom
12905,2010-01-26,2010-05-12,2,1018.42,United Kingdom
12906,2011-09-22,2011-11-28,5,2919.81,United Kingdom
12907,2010-08-02,2010-11-09,2,508.91,United Kingdom
12908,2010-03-19,2011-06-16,5,1776.0,United Kingdom
12909,2010-02-24,2011-10-31,8,3103.19,United Kingdom
12910,2010-03-28,2011-11-16,13,5796.52,United Kingdom
12911,2010-06-06,2010-06-06,1,1680.47,United Kingdom
12912,2011-10-30,2011-12-07,5,1662.3,United Kingdom
12913,2009-12-01,2011-12-05,13,6700.86,United Kingdom
12914,2010-11-04,2010-11-04,1,223.98,United Kingdom
12915,2010-04-29,2011-07-14,4,1174.75,United Kingdom
12916,2010-01-24,2011-07-24,7,4654.02,United Kingdom
12917,2009-12-09,2011-08-03,6,4359.2,United Kingdom
12919,2011-06-23,2011-12-01,6,1335.19,United Kingdom
12920,2009-12-14,2011-11-22,4,488.09,United Kingdom
12921,2009-12-01,2011-11-30,74,35921.04,United Kingdom
12922,2011-07-01,2011-07-01,1,405.38,United Kingdom
12923,2010-05-13,2011-10-06,3,788.62,United Kingdom
12924,2009-12-09,2011-09-12,12,2461.45,United Kingdom
12925,2010-04-26,2011-12-05,3,729.33,United Kingdom
12926,2009-12-14,2010-10-24,4,1548.08,United Kingdom
12927,2010-11-10,2010-11-10,1,197.31,United Kingdom
12928,2010-06-08,2011-11-04,12,4304.89,United Kingdom
12929,2011-02-01,2011-02-01,1,117.85,United Kingdom
12930,2011-06-21,2011-09-22,2,415.8,United Kingdom
12931,2009-12-01,2011-11-18,57,92347.34,United Kingdom
12932,2010-02-10,2010-06-18,8,1698.56,United Kingdom
12933,2009-12-10,2011-11-15,8,1687.03,United Kingdom
12934,2009-12-03,2009-12-03,1,181.65,United Kingdom
12935,2010-04-11,2011-12-07,15,4243.86,United Kingdom
12936,2011-09-22,2011-11-22,4,1063.9,United Kingdom
12937,2009-12-03,2011-11-24,9,3097.61,United Kingdom
12938,2011-11-14,2011-11-14,1,114.14,United Kingdom
12939,2010-01-12,2011-10-06,20,25264.8,United Kingdom
12940,2011-09-13,2011-10-16,2,913.54,United Kingdom
12941,2009-12-15,2009-12-15,1,377.49,United Kingdom
12942,2010-12-09,2011-07-31,3,942.65,United Kingdom
12943,2010-04-13,2010-05-30,2,496.5,United Kingdom
12944,2010-12-20,2011-11-04,2,604.51,United Kingdom
12945,2010-02-21,2011-02-24,2,900.11,United Kingdom
12946,2010-09-29,2010-09-29,1,324.45,United Kingdom
12947,2010-12-01,2011-07-19,6,1908.03,United Kingdom
12948,2009-12-02,2011-11-23,9,2317.43,United Kingdom
12949,2009-12-03,2011-11-09,22,15526.7,United Kingdom
12950,2011-11-15,2011-12-07,3,1843.0,United Kingdom
12951,2010-01-10,2011-12-01,15,3213.72,United Kingdom
12952,2011-09-22,2011-12-04,4,1387.79,United Kingdom
12953,2010-07-05,2011-11-30,2,828.81,United Kingdom
12954,2010-03-11,2010-03-11,1,162.45,United Kingdom
12955,2011-03-17,2011-12-08,11,4757.16,United Kingdom
12956,2009-12-15,2011-02-06,4,521.89,United Kingdom
12957,2009-12-11,2011-11-30,13,8706.97,United Kingdom
12958,2010-05-05,2010-11-04,2,539.49,United Kingdom
12959,2010-08-12,2010-08-12,1,150.95,United Kingdom
12960,2010-02-16,2010-10-22,4,1322.07,United Kingdom
12961,2010-11-25,2010-11-25,1,211.99,United Kingdom
12962,2011-08-18,2011-12-02,2,266.39,United Kingdom
12963,2010-07-08,2011-12-01,12,3601.59,United Kingdom
12964,2010-09-28,2010-09-28,1,132.24,United Kingdom
12965,2011-09-11,2011-09-11,1,771.91,United Kingdom
12966,2011-11-30,2011-11-30,1,160.18,United Kingdom
12967,2010-11-21,2010-12-16,3,4306.92,United Kingdom
12968,2011-08-19,2011-08-19,1,135.95,United Kingdom
12969,2010-04-16,2010-04-16,1,122.45,United Kingdom
12970,2009-12-04,2011-12-02,10,1523.91,United Kingdom
12971,2009-12-15,2011-12-06,116,15972.79,United Kingdom
12972,2010-02-16,2010-10-22,4,1161.2,United Kingdom
12973,2010-10-22,2010-10-22,1,385.55,United Kingdom
12974,2010-05-23,2011-05-26,2,408.95,United Kingdom
12975,2009-12-06,2010-09-29,6,2100.09,United Kingdom
12976,2010-02-12,2011-05-12,8,3156.38,United Kingdom
12977,2010-07-16,2011-07-06,4,517.63,United Kingdom
12978,2009-12-10,2010-11-19,5,2502.82,United Kingdom
12979,2009-12-10,2009-12-10,1,517.7,United Arab Emirates
12980,2009-12-02,2011-07-05,21,16245.78,United Kingdom
12981,2011-07-29,2011-11-10,2,372.22,United Kingdom
12982,2010-04-12,2011-04-11,8,2744.81,United Kingdom
12983,2010-04-20,2010-04-20,1,490.08,United Kingdom
12984,2011-11-21,2011-11-21,1,97.5,United Kingdom
12985,2011-11-11,2011-12-09,2,1239.38,United Kingdom
12986,2010-01-21,2010-10-07,10,2729.84,United Kingdom
12987,2010-01-20,2011-09-27,5,1312.21,United Kingdom
12988,2011-02-20,2011-02-20,1,535.32,United Kingdom
12989,2009-12-10,2011-12-06,33,13551.75,United Kingdom
12990,2010-03-30,2011-11-08,7,955.5,United Kingdom
12991,2010-11-15,2011-11-16,3,764.82,United Kingdom
12992,2009-12-14,2009-12-14,1,93.35,United Kingdom
12993,2010-02-18,2011-11-16,8,1259.63,United Kingdom
12994,2011-03-16,2011-12-05,3,974.42,United Kingdom
12995,2011-09-15,2011-09-15,1,211.32,United Kingdom
12996,2010-11-29,2010-11-29,1,355.5,United Kingdom
12997,2010-04-06,2011-11-17,8,2110.91,United Kingdom
12998,2010-02-24,2010-08-04,3,920.08,United Kingdom
12999,2011-04-08,2011-05-27,3,455.88,United Kingdom
13000,2009-12-14,2011-08-25,4,1032.5,United Kingdom
13001,2009-12-03,2011-12-05,33,24172.1,United Kingdom
13002,2010-10-01,2011-01-25,3,414.13,United Kingdom
13003,2011-05-09,2011-08-26,3,149.05,United Kingdom
13004,2009-12-15,2011-11-28,36,11650.85,United Kingdom
13005,2010-09-08,2011-06-19,4,999.68,United Kingdom
13006,2011-10-14,2011-10-14,1,81.57,United Kingdom
13007,2010-05-09,2010-05-09,1,175.25,United Kingdom
13008,2009-12-16,2011-01-20,3,612.13,United Kingdom
13009,2010-02-05,2010-02-05,1,234.0,United Kingdom
13010,2010-03-01,2010-11-30,2,330.12,United Kingdom
13011,2010-12-02,2010-12-02,1,101.1,United Kingdom
13012,2010-04-26,2011-11-30,11,2972.83,United Kingdom
13013,2009-12-14,2011-12-08,29,12625.77,United Kingdom
13014,2010-10-03,2011-11-29,11,5381.08,United Kingdom
13015,2010-04-15,2011-10-17,11,6586.42,United Kingdom
13016,2011-08-08,2011-09-27,3,789.89,United Kingdom
13017,2011-12-02,2011-12-02,1,204.0,United Kingdom
13018,2010-03-01,2011-11-23,35,9763.16,United Kingdom
13019,2009-12-06,2010-11-25,6,1229.95,United Kingdom
13020,2010-02-18,2010-05-26,2,618.96,United Kingdom
13021,2009-12-05,2011-12-05,17,4887.24,United Kingdom
13022,2010-10-06,2010-10-06,1,50.3,Belgium
13023,2010-06-29,2011-10-06,3,1251.03,United Kingdom
13024,2010-05-06,2010-08-26,2,555.87,United Kingdom
13025,2009-12-08,2009-12-08,1,323.39,United Kingdom
13026,2009-12-13,2011-12-08,9,1733.08,United Kingdom
13027,2010-01-20,2011-08-18,19,17335.2,United Kingdom
13028,2011-10-25,2011-11-17,2,661.32,United Kingdom
13029,2010-07-04,2011-11-09,5,1927.3,United Kingdom
13030,2010-12-06,2011-11-28,2,1227.22,United Kingdom
13031,2010-06-03,2010-10-28,5,3419.27,United Kingdom
13032,2010-09-05,2011-10-18,9,2843.55,United Kingdom
13033,2010-10-06,2010-12-17,2,220.55,United Kingdom
13034,2010-11-03,2011-10-16,3,922.68,United Kingdom
13035,2010-10-04,2011-09-27,3,1364.2,United Kingdom
13036,2010-01-24,2010-01-24,1,307.1,United Kingdom
13037,2009-12-03,2011-07-24,12,3914.95,United Kingdom
13038,2011-02-22,2011-09-20,3,908.46,United Kingdom
13039,2009-12-17,2010-05-04,4,1010.73,United Kingdom
13040,2011-11-06,2011-12-01,2,676.99,United Kingdom
13041,2010-04-29,2010-09-15,4,799.13,United Kingdom
13042,2009-12-07,2010-04-20,3,1556.54,United Kingdom
13043,2011-03-11,2011-03-11,1,516.42,United Kingdom
13044,2010-01-08,2011-02-21,11,4853.9,United Kingdom
13045,2010-08-10,2011-09-01,3,808.92,United Kingdom
13046,2010-09-09,2011-11-09,3,949.25,United Kingdom
13047,2009-12-16,2011-10-14,23,8790.21,United Kingdom
13048,2010-01-27,2011-11-25,9,4084.21,United Kingdom
13049,2010-11-03,2011-10-06,4,1408.24,United Kingdom
13050,2009-12-15,2011-11-25,34,12235.3,United Kingdom
13051,2010-03-30,2010-05-10,2,155.8,United Kingdom
13052,2010-02-23,2011-05-11,7,3167.68,United Kingdom
13053,2010-03-28,2010-03-28,1,127.65,United Kingdom
13055,2010-10-06,2011-09-22,4,2321.11,United Kingdom
13056,2010-06-06,2010-06-06,1,209.48,United Kingdom
13057,2010-03-18,2010-06-27,3,722.09,United Kingdom
13058,2011-07-11,2011-11-15,3,271.4,United Kingdom
13059,2010-03-31,2011-04-04,10,2303.17,United Kingdom
13060,2011-03-31,2011-03-31,1,307.53,United Kingdom
13061,2011-09-28,2011-09-28,1,248.61,United Kingdom
13062,2011-06-01,2011-06-01,1,346.98,United Kingdom
13063,2010-08-16,2010-08-16,1,188.4,United Kingdom
13064,2010-04-27,2011-11-27,6,1680.74,United Kingdom
13065,2010-06-10,2010-12-01,5,1260.91,United Kingdom
13066,2011-11-07,2011-11-15,2,470.8,United Kingdom
13067,2010-09-19,2011-09-18,3,508.51,United Kingdom
13068,2011-01-24,2011-11-29,2,344.0,United Kingdom
13069,2010-06-14,2011-12-09,38,9683.13,United Kingdom
13070,2009-12-07,2011-05-31,4,751.7,United Kingdom
13071,2010-04-06,2010-04-06,1,129.22,United Kingdom
13072,2011-03-18,2011-03-18,1,177.15,United Kingdom
13073,2010-09-28,2010-10-24,2,418.08,United Kingdom
13074,2009-12-16,2010-07-16,4,1378.74,United Kingdom
13075,2011-08-02,2011-08-02,1,919.61,United Kingdom
13076,2010-09-08,2010-09-08,1,135.4,United Kingdom
13077,2009-12-11,2011-12-08,11,3064.67,United Kingdom
13078,2009-12-01,2011-12-06,57,29532.45,United Kingdom
13079,2010-10-18,2011-12-05,6,419.18,United Kingdom
13080,2010-04-09,2011-06-13,4,280.73,United Kingdom
13081,2009-12-08,2011-11-28,28,59205.15,United Kingdom
13082,2009-12-22,2011-08-05,21,7335.75,United Kingdom
13083,2010-10-10,2011-12-05,3,395.43,United Kingdom
13084,2010-08-05,2010-08-05,1,122.4,United Kingdom
13085,2009-12-01,2011-07-05,8,2433.28,United Kingdom
13086,2010-11-22,2010-11-22,1,439.33,United Kingdom
13087,2009-12-13,2009-12-13,1,313.64,United Kingdom
13088,2010-10-18,2010-10-18,1,236.11,United Kingdom
13089,2009-12-02,2011-12-07,203,116737.86,United Kingdom
13090,2010-08-02,2011-12-01,23,14073.09,United Kingdom
13091,2009-12-10,2011-11-11,2,1108.8,United Kingdom
13092,2010-02-10,2011-09-30,12,2140.28,United Kingdom
13093,2009-12-04,2011-03-09,55,54943.65,United Kingdom
13094,2010-11-15,2011-11-18,13,2433.12,United Kingdom
13095,2011-09-30,2011-09-30,1,74.4,United Kingdom
13096,2010-11-10,2010-11-10,1,419.7,United Kingdom
13097,2009-12-01,2011-11-07,27,13080.48,United Kingdom
13098,2011-01-26,2011-12-08,28,28882.44,United Kingdom
13099,2011-09-01,2011-09-01,1,207.36,United Kingdom
13101,2010-01-27,2011-04-19,4,695.4,United Kingdom
13102,2010-05-06,2011-12-08,37,11696.92,United Kingdom
13103,2010-05-11,2011-10-31,3,709.64,United Kingdom
13104,2010-02-24,2011-12-06,9,1709.1,United Kingdom
13105,2010-09-29,2010-09-29,1,72.0,United Kingdom
13106,2010-10-22,2011-07-29,2,603.46,United Kingdom
13107,2010-02-04,2011-10-26,9,5253.07,United Kingdom
13108,2010-09-30,2010-12-02,2,1098.52,United Kingdom
13109,2010-06-06,2011-10-11,3,1134.03,United Kingdom
13110,2009-12-01,2011-11-08,12,2957.47,United Kingdom
13111,2009-12-21,2009-12-21,1,321.88,United Kingdom
13112,2010-06-16,2010-06-16,1,20.6,United Kingdom
13113,2010-03-28,2011-12-09,37,18625.73,United Kingdom
13114,2009-12-09,2009-12-09,1,234.38,United Kingdom
13115,2010-04-19,2011-11-28,10,5494.7,United Kingdom
13116,2011-07-24,2011-07-24,1,501.14,United Kingdom
13117,2010-03-26,2011-11-18,18,2643.81,United Kingdom
13118,2010-09-26,2011-11-20,9,2415.41,United Kingdom
13119,2010-02-09,2010-02-09,1,134.9,United Kingdom
13120,2011-04-15,2011-04-15,1,30.6,United Kingdom
13121,2011-03-15,2011-03-15,1,283.73,United Kingdom
13122,2011-04-13,2011-09-06,2,922.39,United Kingdom
13123,2010-06-28,2010-08-24,2,506.75,United Kingdom
13124,2010-11-19,2011-09-11,4,4782.45,United Kingdom
13125,2010-07-04,2010-07-04,1,158.57,United Kingdom
13126,2010-03-02,2011-12-05,13,3998.25,United Kingdom
13127,2011-09-23,2011-09-23,1,259.17,United Kingdom
13128,2010-03-18,2010-03-18,1,263.5,United Kingdom
13129,2010-06-28,2010-09-13,2,233.25,United Kingdom
13130,2011-09-06,2011-09-06,1,64.0,United Kingdom
13131,2010-02-09,2011-11-16,7,3313.77,United Kingdom
13132,2011-03-23,2011-03-23,1,77.3,United Kingdom
13133,2010-09-06,2011-03-11,3,200.45,United Kingdom
13134,2010-10-19,2011-09-15,6,2475.23,United Kingdom
13135,2010-08-05,2011-05-27,2,3371.45,United Kingdom
13136,2009-12-08,2011-10-14,13,6274.56,United Kingdom
13137,2010-07-25,2011-11-29,16,7712.7,United Kingdom
13138,2010-11-08,2011-11-17,7,1467.24,United Kingdom
13139,2010-09-28,2011-11-23,8,8202.98,United Kingdom
13140,2010-08-05,2011-08-23,5,1215.68,United Kingdom
13141,2009-12-09,2011-09-16,17,7668.58,United Kingdom
13142,2011-11-20,2011-11-20,1,307.09,United Kingdom
13143,2010-05-04,2010-05-04,1,405.1,United Kingdom
13144,2010-10-04,2011-01-11,2,135.35,United Kingdom
13145,2010-04-19,2011-10-31,7,1423.52,United Kingdom
13146,2011-11-13,2011-11-13,1,228.91,United Kingdom
13147,2011-09-01,2011-11-29,4,712.8,United Kingdom
13148,2009-12-07,2011-11-10,26,8612.31,United Kingdom
13149,2011-02-23,2011-11-25,4,1676.06,United Kingdom
13150,2010-03-19,2010-08-12,3,449.97,United Kingdom
13151,2010-03-22,2011-02-17,3,2570.24,United Kingdom
13152,2010-01-14,2010-10-18,7,2146.38,United Kingdom
13153,2011-12-04,2011-12-04,1,486.22,United Kingdom
13154,2009-12-04,2010-11-05,3,1624.84,United Kingdom
13155,2010-08-05,2011-11-06,6,1750.18,United Kingdom
13156,2010-02-01,2010-11-19,3,1586.54,United Kingdom
13157,2010-03-08,2011-10-21,9,5687.36,United Kingdom
13158,2010-11-16,2011-09-06,5,1508.18,United Kingdom
13159,2011-08-16,2011-12-01,4,1437.85,United Kingdom
13160,2011-11-17,2011-11-17,1,91.8,United Kingdom
13161,2010-07-27,2011-01-30,2,478.88,United Kingdom
13162,2009-12-04,2011-08-09,16,9275.49,United Kingdom
13163,2010-04-08,2010-04-08,1,17.65,United Kingdom
13164,2010-02-10,2010-05-19,2,372.2,United Kingdom
13165,2010-10-22,2011-10-24,3,1451.16,United Kingdom
13166,2010-10-21,2011-03-01,2,884.18,United Kingdom
13167,2010-11-14,2011-11-21,5,1113.15,United Kingdom
13168,2010-06-15,2011-11-03,5,1875.31,United Kingdom
13169,2010-05-26,2011-10-07,3,840.08,United Kingdom
13170,2011-11-13,2011-11-13,1,116.01,United Kingdom
13171,2011-02-13,2011-11-18,3,468.41,United Kingdom
13172,2010-11-04,2010-11-04,1,69.6,United Kingdom
13173,2009-12-10,2011-12-05,11,2629.35,United Kingdom
13174,2009-12-04,2011-11-23,11,9471.94,United Kingdom
13175,2009-12-04,2010-05-06,2,831.45,United Kingdom
13176,2011-10-24,2011-10-24,1,492.84,United Kingdom
13177,2010-10-05,2011-10-06,2,512.2,United Kingdom
13178,2009-12-16,2011-11-13,21,14059.19,United Kingdom
13179,2010-03-31,2010-03-31,1,572.31,United Kingdom
13180,2010-04-11,2010-04-11,1,86.1,United Kingdom
13181,2010-11-23,2010-11-23,1,359.69,United Kingdom
13182,2011-10-25,2011-10-25,1,121.18,United Kingdom
13183,2010-03-14,2011-12-02,15,7036.18,United Kingdom
13184,2011-02-22,2011-11-25,10,1700.29,United Kingdom
13185,2011-03-17,2011-03-17,1,71.4,United Kingdom
13186,2011-08-03,2011-10-31,3,1575.89,United Kingdom
13187,2010-03-25,2011-01-06,4,348.01,United Kingdom
13188,2011-11-28,2011-11-28,1,114.6,United Kingdom
13189,2011-08-16,2011-11-21,2,260.68,United Kingdom
13190,2009-12-07,2010-06-13,3,570.66,United Kingdom
13191,2010-02-19,2010-02-19,1,159.21,United Kingdom
13192,2010-01-22,2011-09-05,6,2558.58,United Kingdom
13193,2011-10-09,2011-10-09,1,117.88,United Kingdom
13194,2010-10-14,2011-07-27,2,472.78,United Kingdom
13195,2010-10-21,2010-10-21,1,172.38,United Kingdom
13196,2010-04-01,2011-11-28,7,3068.84,United Kingdom
13197,2010-04-09,2010-04-09,1,373.01,United Kingdom
13198,2010-10-01,2011-11-29,8,4974.23,United Kingdom
13199,2009-12-05,2011-12-06,66,16417.89,United Kingdom
13200,2011-08-05,2011-11-20,4,870.09,United Kingdom
13201,2010-03-07,2010-07-25,4,1240.61,United Kingdom
13202,2009-12-09,2010-11-10,7,1580.3,United Kingdom
13203,2009-12-17,2011-11-30,10,2648.25,United Kingdom
13204,2009-12-08,2009-12-08,1,966.66,United Kingdom
13205,2010-09-22,2010-09-22,1,2803.2,United Kingdom
13206,2009-12-07,2010-11-04,13,8377.32,United Kingdom
13207,2010-04-06,2011-11-24,4,535.86,United Kingdom
13208,2009-12-03,2011-10-11,8,1964.02,United Kingdom
13209,2010-01-24,2011-11-09,13,8509.51,United Kingdom
13210,2011-09-07,2011-09-07,1,353.48,United Kingdom
13211,2009-12-06,2011-11-29,10,2729.32,United Kingdom
13212,2011-10-09,2011-11-20,3,788.08,United Kingdom
13213,2010-05-20,2011-10-14,11,3851.52,United Kingdom
13214,2010-03-03,2010-10-18,7,3264.23,United Kingdom
13215,2010-11-02,2010-11-02,1,81.6,United Kingdom
13216,2011-03-17,2011-03-17,1,333.74,United Kingdom
13217,2010-02-22,2011-08-09,4,666.48,United Kingdom
13218,2011-08-04,2011-08-04,1,62.64,United Kingdom
13219,2010-03-31,2010-03-31,1,76.23,United Kingdom
13220,2010-05-13,2011-09-22,5,1336.09,United Kingdom
13221,2010-12-15,2011-04-13,2,844.86,United Kingdom
13222,2010-05-11,2010-05-11,1,88.5,United Kingdom
13223,2010-02-12,2011-05-23,6,969.12,United Kingdom
13224,2011-07-11,2011-10-10,2,2152.95,United Kingdom
13225,2009-12-17,2011-12-06,16,16260.07,United Kingdom
13226,2010-11-11,2011-03-11,2,312.46,United Kingdom
13227,2011-05-22,2011-05-22,1,257.7,United Kingdom
13228,2011-09-19,2011-09-19,1,358.0,United Kingdom
13229,2011-04-28,2011-04-28,1,160.95,United Kingdom
13230,2010-03-18,2011-12-05,30,6350.28,United Kingdom
13232,2011-04-10,2011-11-27,7,1357.0,United Kingdom
13233,2010-01-14,2011-09-26,4,1176.46,United Kingdom
13234,2009-12-07,2010-02-05,2,356.95,United Kingdom
13235,2011-05-11,2011-05-11,1,1031.07,United Kingdom
13236,2011-08-25,2011-11-15,2,744.85,United Kingdom
13237,2010-11-17,2010-11-17,1,643.0,United Kingdom
13238,2010-04-28,2011-11-22,6,1006.63,United Kingdom
13239,2010-07-25,2011-03-23,5,1594.69,United Kingdom
13240,2010-02-25,2011-09-04,8,1718.12,United Kingdom
13241,2010-10-24,2010-10-24,1,115.58,United Kingdom
13242,2010-02-09,2011-08-19,7,699.4,United Kingdom
13243,2010-03-18,2011-05-20,5,1278.04,United Kingdom
13244,2011-09-08,2011-09-08,1,121.74,United Kingdom
13245,2010-10-03,2011-10-20,2,989.22,United Kingdom
13246,2010-07-02,2011-11-21,11,3387.43,United Kingdom
13247,2011-09-18,2011-11-22,4,501.12,United Kingdom
13248,2011-06-03,2011-08-07,2,465.68,United Kingdom
13249,2010-01-24,2011-09-08,9,1608.93,United Kingdom
13250,2010-07-25,2010-09-05,2,256.04,United Kingdom
13251,2010-11-02,2010-11-02,1,252.68,United Kingdom
13252,2010-03-24,2010-11-10,2,399.3,United Kingdom
13253,2010-01-05,2011-07-06,4,2951.11,United Kingdom
13254,2010-11-28,2010-11-28,1,51.41,United Kingdom
13255,2010-07-15,2011-11-30,3,904.46,United Kingdom
13257,2010-09-29,2010-09-29,1,149.75,United Kingdom
13258,2010-11-04,2011-11-28,5,1035.18,United Kingdom
13259,2010-01-10,2011-10-09,9,1429.63,United Kingdom
13260,2011-10-09,2011-10-09,1,557.62,United Kingdom
13261,2011-02-27,2011-03-16,2,944.1,United Kingdom
13262,2010-04-18,2011-03-21,3,573.45,United Kingdom
13263,2010-10-22,2011-12-08,38,8679.47,United Kingdom
13264,2010-09-23,2010-09-23,1,722.56,United Kingdom
