invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,line_total
490398,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,7,2009-12-06 10:37:00,2.55,17920,United Kingdom,17.85
490398,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,24,2009-12-06 10:37:00,3.39,17920,United Kingdom,81.36
490403,21051,RIBBONS PURSE,2,2009-12-06 11:13:00,2.1,17920,United Kingdom,4.2
490403,21034,REX CASH+CARRY JUMBO SHOPPER,3,2009-12-06 11:13:00,0.95,17920,United Kingdom,2.85
490459,21803,CHRISTMAS TREE STAR DECORATION,36,2009-12-06 11:58:00,0.42,15555,United Kingdom,15.12
490459,40046C,PINK BUTTERFLY PAPER LAMPSHADE,1,2009-12-06 11:58:00,1.25,15555,United Kingdom,1.25
490459,84388,WISE MAN STAR SHAPE EGG PAN,2,2009-12-06 11:58:00,1.65,15555,United Kingdom,3.3
490459,22076,6 RIBBONS EMPIRE,2,2009-12-06 11:58:00,1.65,15555,United Kingdom,3.3
490461,21080,SET/20 RED SPOTTY PAPER NAPKINS,4,2009-12-06 12:07:00,0.85,13736,United Kingdom,3.4
490461,82553,POP'S GREASY SPOON METAL SIGN,2,2009-12-06 12:07:00,1.65,13736,United Kingdom,3.3
490461,21217,RED SPOTTY ROUND CAKE TINS,1,2009-12-06 12:07:00,9.95,13736,United Kingdom,9.95
490461,82581,TOILET METAL SIGN,2,2009-12-06 12:07:00,0.55,13736,United Kingdom,1.1
490461,20724,RED SPOTTY CHARLOTTE BAG,6,2009-12-06 12:07:00,0.85,13736,United Kingdom,5.1
490464,20676,RED SPOTTY BOWL,4,2009-12-06 12:10:00,1.25,15571,United Kingdom,5.0
490465,21908,CHOCOLATE THIS WAY METAL SIGN,4,2009-12-06 12:14:00,2.1,13448,United Kingdom,8.4
490467,84948,SILVER HANGING T-LIGHT HOLDER DOME,12,2009-12-06 12:17:00,1.65,15059,United Kingdom,19.8
490467,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,6,2009-12-06 12:17:00,1.25,15059,United Kingdom,7.5
490468,20975,12 PENCILS SMALL TUBE RED SPOTTY,48,2009-12-06 12:21:00,0.65,14468,United Kingdom,31.2
490470,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,2,2009-12-06 12:26:00,2.95,16395,United Kingdom,5.9
490471,22075,6 RIBBONS ELEGANT CHRISTMAS,4,2009-12-06 12:28:00,1.65,15878,United Kingdom,6.6
490472,85047,WHITE BEADED GARLAND STRING 20LIGHT,12,2009-12-06 12:28:00,6.35,16485,United Kingdom,76.2
490473,22075,6 RIBBONS ELEGANT CHRISTMAS,3,2009-12-06 12:31:00,1.65,15860,United Kingdom,4.95
490474,21238,RED SPOTTY CUP,8,2009-12-06 12:34:00,0.85,13373,United Kingdom,6.8
490477,82494L,WOODEN FRAME ANTIQUE WHITE,12,2009-12-06 12:41:00,2.55,17850,United Kingdom,30.6
490478,82551,LAUNDRY 15C METAL SIGN,2,2009-12-06 12:42:00,1.25,14896,United Kingdom,2.5
490479,72780,BLACK SILOUETTE CANDLE PLATE,12,2009-12-06 12:42:00,0.85,16779,United Kingdom,10.2
490483,21730,GLASS STAR FROSTED T-LIGHT HOLDER,2,2009-12-06 12:52:00,4.95,13782,United Kingdom,9.9
490482,84429A,MEDIUM PINK BUDDHA HEAD,1,2009-12-06 12:52:00,2.95,15983,United Kingdom,2.95
490485,72756,FAIRY CAKE CANDLES,9,2009-12-06 12:56:00,1.49,14454,United Kingdom,13.41
490485,22189,CREAM HEART CARD HOLDER,3,2009-12-06 12:56:00,3.95,14454,United Kingdom,11.85
490490,21901,"KEY FOB , BACK DOOR",4,2009-12-06 13:10:00,0.65,14546,United Kingdom,2.6
490490,85038,6 CHOCOLATE LOVE HEART T-LIGHTS,2,2009-12-06 13:10:00,2.1,14546,United Kingdom,4.2
490500,21587,COSY HOUR GIANT TUBE MATCHES,1,2009-12-06 13:48:00,2.55,14479,United Kingdom,2.55
490501,21232,STRAWBERRY CERAMIC TRINKET BOX,10,2009-12-06 13:49:00,1.25,16710,United Kingdom,12.5
490502,79323B,BLACK CHERRY LIGHTS,1,2009-12-06 13:53:00,6.75,17969,United Kingdom,6.75
490503,20936,FORKED CACTUS CANDLE,2,2009-12-06 14:00:00,2.95,14548,United Kingdom,5.9
490505,85123A,WHITE HANGING HEART T-LIGHT HOLDER,4,2009-12-06 14:06:00,2.95,14548,United Kingdom,11.8
490508,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,2009-12-06 14:14:00,4.95,17850,United Kingdom,29.7
490511,72814,SET/3 CHRISTMAS BRIAR CANDLES,12,2009-12-06 14:46:00,3.75,13319,United Kingdom,45.0
490512,20734,SILVER MINI TAPE MEASURE,1,2009-12-06 14:54:00,0.85,14606,United Kingdom,0.85
490512,21232,STRAWBERRY CERAMIC TRINKET BOX,3,2009-12-06 14:54:00,1.25,14606,United Kingdom,3.75
490514,22282,12 EGG HOUSE PAINTED WOOD,1,2009-12-06 15:01:00,12.75,16773,United Kingdom,12.75
490514,35537,CANDLE RING W/CLEAR BEADS,5,2009-12-06 15:01:00,0.42,16773,United Kingdom,2.1
490516,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,6,2009-12-06 15:09:00,4.95,17850,United Kingdom,29.7
490516,82494L,WOODEN FRAME ANTIQUE WHITE,12,2009-12-06 15:09:00,2.55,17850,United Kingdom,30.6
490521,21204,DAISIES  HONEYCOMB GARLAND,3,2009-12-06 15:24:00,1.65,13211,United Kingdom,4.95
490524,48116,DOOR MAT MULTICOLOUR STRIPE,4,2009-12-06 15:35:00,6.75,14123,United Kingdom,27.0
490526,21477,STRING OF 20 ROSE LIGHTS,3,2009-12-06 15:41:00,12.75,17858,United Kingdom,38.25
490527,21649,ASSORTED TUTTI FRUTTI PHOTO FRAME,6,2009-12-06 15:46:00,2.95,14940,United Kingdom,17.7
490527,22149,FELTCRAFT 6 FLOWER FRIENDS,12,2009-12-06 15:46:00,2.1,14940,United Kingdom,25.2
490533,79067,CORONA MEXICAN TRAY,4,2009-12-06 16:07:00,3.75,17610,United Kingdom,15.0
490535,21523,FANCY FONT HOME SWEET HOME DOORMAT,6,2009-12-07 08:13:00,5.95,17850,United Kingdom,35.7
490535,20679,EDWARDIAN PARASOL RED,6,2009-12-07 08:13:00,4.95,17850,United Kingdom,29.7
490536,21231,SWEETHEART CERAMIC TRINKET BOX,12,2009-12-07 08:24:00,1.25,13491,United Kingdom,15.0
490547,21110,LARGE CAKE TOWEL PINK SPOTS,2,2009-12-07 10:21:00,6.75,14738,United Kingdom,13.5
490563,22313,OFFICE MUG WARMER PINK,12,2009-12-07 10:41:00,4.95,12471,Germany,59.4
490564,21210,SET OF 72 RETRO SPOT PAPER  DOILIES,24,2009-12-07 10:42:00,1.45,12471,Germany,34.8
490603,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,2,2009-12-07 11:05:00,1.69,14695,United Kingdom,3.38
490606,15056BL,EDWARDIAN PARASOL BLACK,6,2009-12-07 11:26:00,4.95,17850,United Kingdom,29.7
490607,72739B,WHITE CHOCOLATE SCENT CANDLE,12,2009-12-07 11:29:00,1.25,13693,United Kingdom,15.0
490608,84870B,BLUE GEISHA GIRL,1,2009-12-07 11:35:00,3.75,14955,United Kingdom,3.75
490637,84949,SILVER HANGING T-LIGHT HOLDER,18,2009-12-07 12:12:00,1.65,13495,United Kingdom,29.7
490657,22196,SMALL HEART MEASURING SPOONS,11,2009-12-07 12:26:00,0.85,14471,United Kingdom,9.35
490672,22350,CAT BOWL,216,2009-12-07 12:58:00,2.1,16684,United Kingdom,453.6
490675,21485,RED SPOT HEART HOT WATER BOTTLE,12,2009-12-07 13:07:00,4.95,14695,United Kingdom,59.4
490675,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2009-12-07 13:07:00,0.21,14695,United Kingdom,10.08
490677,10133,COLOURING PENCILS BROWN TUBE,10,2009-12-07 13:17:00,0.85,18219,United Kingdom,8.5
490679,21145,ANTIQUE GLASS PLACE SETTING,12,2009-12-07 13:24:00,1.25,18162,United Kingdom,15.0
490680,16237,SLEEPING CAT ERASERS,30,2009-12-07 13:32:00,0.21,17441,United Kingdom,6.3
490683,82580,BATHROOM METAL SIGN,25,2009-12-07 13:45:00,0.55,17865,United Kingdom,13.75
490685,40016,CHINESE DRAGON PAPER LANTERNS,12,2009-12-07 13:48:00,0.42,13206,United Kingdom,5.04
490687,21257,VICTORIAN SEWING BOX MEDIUM,2,2009-12-07 13:49:00,7.95,14911,EIRE,15.9
490687,22198,"POPCORN HOLDER , LARGE",12,2009-12-07 13:49:00,1.65,14911,EIRE,19.8
490692,21745,GAOLERS KEYS DECORATIVE GARDEN,1,2009-12-07 13:57:00,3.75,16018,United Kingdom,3.75
490693,21679,SKULLS  STICKERS,1,2009-12-07 13:59:00,0.85,14670,United Kingdom,0.85
490694,21485,RED SPOT HEART HOT WATER BOTTLE,24,2009-12-07 14:02:00,4.25,13089,United Kingdom,102.0
490706,22044,CHRISTMAS CARD STACK OF PRESENTS,12,2009-12-07 14:58:00,0.42,17865,United Kingdom,5.04
490706,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE,4,2009-12-07 14:58:00,4.65,17865,United Kingdom,18.6
490709,20617,FIRST CLASS PASSPORT COVER,1,2009-12-07 15:15:00,2.1,17884,United Kingdom,2.1
490711,84671B,CROCHET BEAR WITH BLUE STRIPES,1,2009-12-07 15:26:00,2.55,17841,United Kingdom,2.55
490717,22150,3 STRIPEY MICE FELTCRAFT,5,2009-12-07 15:28:00,1.95,17364,United Kingdom,9.75
490717,21664,RIDGED GLASS STORAGE JAR CREAM LID,5,2009-12-07 15:28:00,3.75,17364,United Kingdom,18.75
490717,21821,GLITTER STAR GARLAND WITH BELLS,6,2009-12-07 15:28:00,3.75,17364,United Kingdom,22.5
490719,21124,SET/10 BLUE SPOTTY PARTY CANDLES,24,2009-12-07 15:42:00,1.25,13042,United Kingdom,30.0
490734,84975,HEART SHAPED MIRROR,6,2009-12-07 16:56:00,1.69,13267,United Kingdom,10.14
490737,37467,PIG MUG IN TWO COLOUR DESIGNS,2,2009-12-07 17:18:00,0.85,17270,United Kingdom,1.7
490751,48173C,DOOR MAT BLACK FLOCK,2,2009-12-08 07:59:00,6.75,12358,Austria,13.5
490753,72801F,S/4 FESTIVE RED DINNER CANDLES,12,2009-12-08 08:48:00,1.25,17047,United Kingdom,15.0
490753,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2009-12-08 08:48:00,0.85,17047,United Kingdom,10.2
490753,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2009-12-08 08:48:00,4.95,17047,United Kingdom,14.85
490754,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2009-12-08 09:19:00,2.95,14136,United Kingdom,17.7
490762,21819,GLITTER CHRISTMAS STAR,12,2009-12-08 10:02:00,0.85,13025,United Kingdom,10.2
490782,21931,JUMBO STORAGE BAG SUKI,10,2009-12-08 11:22:00,1.95,15079,United Kingdom,19.5
490796,37446,MINI CAKE STAND WITH HANGING CAKES,8,2009-12-08 11:44:00,1.45,14290,United Kingdom,11.6
490804,21291,SMALL SPOTTY CHOCOLATE GIFT BAG,16,2009-12-08 12:05:00,0.85,16560,United Kingdom,13.6
490808,21815,STAR  T-LIGHT HOLDER,1,2009-12-08 12:25:00,1.45,17371,United Kingdom,1.45
490817,21247,SET OF RED SALAD SERVERS,2,2009-12-08 12:33:00,1.49,15311,United Kingdom,2.98
490817,35923,CANDY HEART HANGING DECORATION,3,2009-12-08 12:33:00,1.25,15311,United Kingdom,3.75
490817,85014B,RED/WHITE DOTS RUFFLED UMBRELLA,2,2009-12-08 12:33:00,5.95,15311,United Kingdom,11.9
490817,20750,RED/WHITE DOT MINI CASES,2,2009-12-08 12:33:00,7.95,15311,United Kingdom,15.9
490823,21288,STRIPEY CHOCOLATE NESTING BOXES,24,2009-12-08 12:34:00,1.25,14841,United Kingdom,30.0
490863,85178,VICTORIAN SEWING KIT,2,2009-12-08 12:51:00,1.25,17852,United Kingdom,2.5
490893,22129,PARTY CONES CANDY TREE DECORATION,2,2009-12-08 13:02:00,0.85,13571,United Kingdom,1.7
490899,84986B,SET OF 36 SILVER PAPER DOILIES,12,2009-12-08 13:04:00,1.45,16732,United Kingdom,17.4
490924,22153,ANGEL DECORATION STARS ON DRESS,9,2009-12-08 13:27:00,0.42,17978,United Kingdom,3.78
490933,85034C,3 ROSE MORRIS BOXED CANDLES,48,2009-12-08 13:46:00,3.81,14063,United Kingdom,182.88
490933,85034A,3 GARDENIA MORRIS BOXED CANDLES,48,2009-12-08 13:46:00,3.81,14063,United Kingdom,182.88
490937,21563,RED HEART SHAPE LOVE BUCKET,24,2009-12-08 13:58:00,2.95,13081,United Kingdom,70.8
490937,22272,FELTCRAFT DOLL MARIA,12,2009-12-08 13:58:00,2.95,13081,United Kingdom,35.4
490941,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,2,2009-12-08 14:03:00,3.75,14527,United Kingdom,7.5
490941,21622,VINTAGE UNION JACK CUSHION COVER,4,2009-12-08 14:03:00,4.95,14527,United Kingdom,19.8
490941,22112,CHOCOLATE HOT WATER BOTTLE,2,2009-12-08 14:03:00,4.95,14527,United Kingdom,9.9
490945,20978,36 PENCILS TUBE SKULLS,1,2009-12-08 14:20:00,1.25,16892,United Kingdom,1.25
490953,21754,HOME BUILDING BLOCK WORD,3,2009-12-08 14:56:00,5.95,13204,United Kingdom,17.85
490953,22212,FOUR HOOK  WHITE LOVEBIRDS,6,2009-12-08 14:56:00,2.1,13204,United Kingdom,12.6
490953,82494L,WOODEN FRAME ANTIQUE WHITE,6,2009-12-08 14:56:00,2.95,13204,United Kingdom,17.7
490957,20960,WATERMELON BATH SPONGE,20,2009-12-08 15:12:00,1.25,15823,United Kingdom,25.0
490957,21643,ASSORTED TUTTI FRUTTI MIRROR,24,2009-12-08 15:12:00,1.25,15823,United Kingdom,30.0
490957,21985,PACK OF 12 HEARTS DESIGN TISSUES,48,2009-12-08 15:12:00,0.29,15823,United Kingdom,13.92
490959,21731,RED TOADSTOOL LED NIGHT LIGHT,24,2009-12-08 15:14:00,1.65,12682,France,39.6
490961,20772,GARDEN PATH JOURNAL,18,2009-12-08 15:25:00,0.85,14108,United Kingdom,15.3
490964,21578,WOODLAND DESIGN  COTTON TOTE BAG,1,2009-12-08 16:09:00,2.25,14646,Netherlands,2.25
490966,21868,POTTING SHED TEA MUG,6,2009-12-08 16:20:00,1.25,17178,United Kingdom,7.5
490966,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,4,2009-12-08 16:20:00,3.75,17178,United Kingdom,15.0
490972,22223,CAKE PLATE LOVEBIRD PINK,3,2009-12-08 16:40:00,4.95,14911,EIRE,14.85
490972,20888,SET 3 JARDIN DE FEMME SCENT CANDLES,24,2009-12-08 16:40:00,1.25,14911,EIRE,30.0
490978,20994,JAZZ HEARTS SPIRAL NOTEPAD,1,2009-12-08 16:43:00,0.85,17329,United Kingdom,0.85
490981,79323P,PINK CHERRY LIGHTS,4,2009-12-08 16:56:00,6.75,13855,United Kingdom,27.0
490989,20676,RED SPOTTY BOWL,8,2009-12-08 17:08:00,1.25,15674,United Kingdom,10.0
490990,22139,RETRO SPOT TEA SET CERAMIC 11 PC,1,2009-12-08 17:10:00,4.95,14606,United Kingdom,4.95
490990,20754,RETRO RED SPOTTY WASHING UP GLOVES,1,2009-12-08 17:10:00,2.1,14606,United Kingdom,2.1
490992,48111,DOOR MAT 3 SMILEY CATS,2,2009-12-08 17:13:00,6.75,14679,United Kingdom,13.5
491007,21700,BIG DOUGHNUT FRIDGE MAGNETS,12,2009-12-08 17:44:00,0.85,16204,United Kingdom,10.2
491033,21016,LIGHT BIRD HOUSE TREE DECORATION,12,2009-12-08 19:16:00,0.85,17188,United Kingdom,10.2
491034,79321,CHILLI LIGHTS,8,2009-12-09 07:01:00,4.95,13491,United Kingdom,39.6
491038,22215,CAKE STAND WHITE TWO TIER LACE,2,2009-12-09 09:34:00,8.5,13097,United Kingdom,17.0
491044,20738,GREEN MINI TAPE MEASURE,10,2009-12-09 09:56:00,0.85,13114,United Kingdom,8.5
491048,20914,SET/5 RED SPOTTY LID GLASS BOWLS,6,2009-12-09 10:25:00,2.95,13768,United Kingdom,17.7
491049,85175,CACTI T-LIGHT CANDLES,256,2009-12-09 10:41:00,0.36,14135,United Kingdom,92.16
491056,22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,12,2009-12-09 11:01:00,1.65,17428,United Kingdom,19.8
491058,21675,BUTTERFLIES STICKERS,12,2009-12-09 11:33:00,0.85,16945,United Kingdom,10.2
491058,20724,RED SPOTTY CHARLOTTE BAG,10,2009-12-09 11:33:00,0.85,16945,United Kingdom,8.5
491071,35962,12 ASS ZINC CHRISTMAS DECORATIONS,24,2009-12-09 12:40:00,2.1,12924,United Kingdom,50.4
491077,90175A,WHITE GLASS CHUNKY CHARM BRACELET,2,2009-12-09 12:57:00,8.95,14593,United Kingdom,17.9
491083,16239,BALLERINA HEART DECORATION.,2,2009-12-09 13:22:00,2.95,17954,United Kingdom,5.9
491083,21054,NURSE'S BAG SOFT TOY,2,2009-12-09 13:22:00,8.95,17954,United Kingdom,17.9
491091,21217,RED SPOTTY ROUND CAKE TINS,12,2009-12-09 13:34:00,8.95,16705,United Kingdom,107.4
491092,21181,PLEASE ONE PERSON  METAL SIGN,12,2009-12-09 13:44:00,2.1,13680,United Kingdom,25.2
491093,84997A,GREEN 3 PIECE MINI DOTS CUTLERY SET,24,2009-12-09 13:49:00,3.75,12709,Germany,90.0
491098,22316,200 BENDY SKULL STRAWS,1,2009-12-09 14:02:00,1.25,14080,United Kingdom,1.25
491098,21826,EIGHT PIECE DINOSAUR SET,2,2009-12-09 14:02:00,1.25,14080,United Kingdom,2.5
491101,85040B,SET/4 BLUE FLOWER CANDLES IN BOWL,2,2009-12-09 14:16:00,1.65,17449,United Kingdom,3.3
491101,21164,HOME SWEET HOME METAL SIGN,1,2009-12-09 14:16:00,2.95,17449,United Kingdom,2.95
491105,21985,PACK OF 12 HEARTS DESIGN TISSUES,12,2009-12-09 14:25:00,0.29,16755,United Kingdom,3.48
491111,20972,PINK CREAM FELT CRAFT TRINKET BOX,3,2009-12-09 14:38:00,1.25,15005,United Kingdom,3.75
491111,22114,HOT WATER BOTTLE TEA AND SYMPATHY,3,2009-12-09 14:38:00,3.95,15005,United Kingdom,11.85
491111,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,1,2009-12-09 14:38:00,2.1,15005,United Kingdom,2.1
491111,84991,60 TEATIME FAIRY CAKE CASES,10,2009-12-09 14:38:00,0.55,15005,United Kingdom,5.5
491113,20622,VIPPASSPORT COVER,4,2009-12-09 14:48:00,2.1,14505,United Kingdom,8.4
491113,72756,FAIRY CAKE CANDLES,2,2009-12-09 14:48:00,1.49,14505,United Kingdom,2.98
491113,22112,CHOCOLATE HOT WATER BOTTLE,1,2009-12-09 14:48:00,4.95,14505,United Kingdom,4.95
491113,84429A,MEDIUM PINK BUDDHA HEAD,2,2009-12-09 14:48:00,2.95,14505,United Kingdom,5.9
491118,21429,RED GINGHAM ROSE JEWELLERY BOX,4,2009-12-09 15:03:00,1.65,16933,United Kingdom,6.6
491125,37485,ENGLISH ROSE TEA SET IN GIFT BOX,24,2009-12-09 15:28:00,3.81,15311,United Kingdom,91.44
491127,21479,WHITE SKULL HOT WATER BOTTLE,4,2009-12-09 16:00:00,3.75,18065,United Kingdom,15.0
491136,20701,PINK CAT FLORAL CUSHION COVER,24,2009-12-09 16:24:00,1.25,16746,United Kingdom,30.0
491144,22111,SCOTTIE DOG HOT WATER BOTTLE,18,2009-12-09 17:10:00,4.95,15077,United Kingdom,89.1
491149,21904,HOUSE WRECKING METAL SIGN,24,2009-12-10 08:29:00,0.85,15841,United Kingdom,20.4
491150,82482,WOODEN PICTURE FRAME WHITE FINISH,36,2009-12-10 08:30:00,2.1,16525,United Kingdom,75.6
491150,22189,CREAM HEART CARD HOLDER,36,2009-12-10 08:30:00,3.39,16525,United Kingdom,122.04
491169,22355,"CHARLOTTE BAG , SUKI DESIGN",10,2009-12-10 11:25:00,0.85,12417,Belgium,8.5
491170,21507,"ELEPHANT, BIRTHDAY CARD,",12,2009-12-10 11:27:00,0.42,17861,United Kingdom,5.04
491171,85179B,WHITE BITTY LIGHT CHAIN,2,2009-12-10 11:39:00,4.65,15039,United Kingdom,9.3
491173,22119,PEACE WOODEN BLOCK LETTERS,2,2009-12-10 11:42:00,6.95,15858,United Kingdom,13.9
491177,21060,PARTY INVITES BALLOON GIRL,48,2009-12-10 11:51:00,0.38,15642,United Kingdom,18.24
491178,21181,PLEASE ONE PERSON  METAL SIGN,12,2009-12-10 11:55:00,2.1,14099,United Kingdom,25.2
491178,22117,METAL SIGN HER DINNER IS SERVED,3,2009-12-10 11:55:00,2.95,14099,United Kingdom,8.85
491180,21051,RIBBONS PURSE,1,2009-12-10 12:03:00,2.1,15719,United Kingdom,2.1
491180,84997D,PINK 3 PIECE MINI DOTS CUTLERY SET,2,2009-12-10 12:03:00,3.75,15719,United Kingdom,7.5
491180,82494L,WOODEN FRAME ANTIQUE WHITE,6,2009-12-10 12:03:00,2.95,15719,United Kingdom,17.7
491183,79323LP,LIGHT PINK CHERRY LIGHTS,4,2009-12-10 12:10:00,6.75,12978,United Kingdom,27.0
491183,22075,6 RIBBONS ELEGANT CHRISTMAS,4,2009-12-10 12:10:00,1.65,12978,United Kingdom,6.6
491186,21587,COSY HOUR GIANT TUBE MATCHES,1,2009-12-10 12:21:00,2.55,15889,United Kingdom,2.55
491185,82482,WOODEN PICTURE FRAME WHITE FINISH,4,2009-12-10 12:21:00,2.55,17377,United Kingdom,10.2
491185,21212,PACK OF 72 RETRO SPOT CAKE CASES,1,2009-12-10 12:21:00,0.55,17377,United Kingdom,0.55
491186,21912,VINTAGE SNAKES & LADDERS,1,2009-12-10 12:21:00,3.75,15889,United Kingdom,3.75
491188,46775B,BERRIES CHUNKY KNITTED THROW,1,2009-12-10 12:30:00,16.95,17377,United Kingdom,16.95
491193,51014C,"FEATHER PEN,COAL BLACK",60,2009-12-10 12:44:00,0.85,13091,United Kingdom,51.0
491199,21738,COSY SLIPPER SHOES SMALL  RED,2,2009-12-10 13:12:00,2.95,15912,United Kingdom,5.9
491201,21540,DAIRY MAID CERAMIC BUTTER DISH,18,2009-12-10 13:27:00,3.75,12989,United Kingdom,67.5
491205,20622,VIPPASSPORT COVER,6,2009-12-10 14:07:00,2.1,16779,United Kingdom,12.6
491209,90040B,MURANO STYLE GLASS BRACELET BLACK,3,2009-12-10 14:19:00,3.5,15573,United Kingdom,10.5
491209,20677,PINK SPOTTY BOWL,1,2009-12-10 14:19:00,1.25,15573,United Kingdom,1.25
491210,21216,"SET 3 RED SPOT TIN TEA,COFFEE,SUGAR",4,2009-12-10 14:20:00,4.95,15367,United Kingdom,19.8
491212,84081,WHITE CERAMIC PARTY SET (5PCS),24,2009-12-10 14:28:00,3.39,14062,United Kingdom,81.36
491226,72754A,FLOWER FAIRY POTPOURRI CUSHION LILY,36,2009-12-10 14:44:00,0.65,15157,United Kingdom,23.4
491317,85049H,URBAN BLACK RIBBONS,12,2009-12-10 15:28:00,1.25,16670,United Kingdom,15.0
491319,85136B,BLUE SHARK HELICOPTER,1,2009-12-10 15:33:00,7.95,15882,United Kingdom,7.95
491321,21980,PACK OF 12 RED SPOTTY TISSUES,12,2009-12-10 15:36:00,0.29,17032,United Kingdom,3.48
491321,21080,SET/20 RED SPOTTY PAPER NAPKINS,12,2009-12-10 15:36:00,0.85,17032,United Kingdom,10.2
491340,72800D,S/4 BLUE DINNER CANDLE SILVER FLOCK,1,2009-12-10 15:45:00,2.55,12979,United Arab Emirates,2.55
491340,22138,BAKING SET 9 PIECE RETROSPOT,1,2009-12-10 15:45:00,4.95,12979,United Arab Emirates,4.95
491356,22090,PAPER BUNTING RETRO SPOTS,6,2009-12-10 15:52:00,2.95,15738,United Kingdom,17.7
491356,21239,PINK  SPOTTY CUP,8,2009-12-10 15:52:00,0.85,15738,United Kingdom,6.8
491385,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-10 16:10:00,2.55,17675,United Kingdom,81.6
491394,90125B,AQUA BERTIE GLASS BEAD BAG CHARM,5,2009-12-10 16:21:00,2.1,15916,United Kingdom,10.5
491394,22179,SET 10 LIGHTS NIGHT OWL,2,2009-12-10 16:21:00,6.75,15916,United Kingdom,13.5
491395,21584,RETRO SPOT SMALL TUBE MATCHES,2,2009-12-10 16:30:00,1.65,16901,United Kingdom,3.3
491396,35471A,SET OF 3 BIRD L.BLUE FEATHER,12,2009-12-10 16:35:00,1.25,17610,United Kingdom,15.0
491397,90167,BEADED LOVE HEART JEWELLERY SET,12,2009-12-10 16:39:00,0.85,12933,United Kingdom,10.2
491403,84991,60 TEATIME FAIRY CAKE CASES,6,2009-12-10 17:27:00,0.55,14030,United Kingdom,3.3
491405,21688,SILVER PLATE CANDLE BOWL SMALL,24,2009-12-10 18:03:00,2.95,15823,United Kingdom,70.8
491406,35991,SET/6 BLACK SNOWFLAKE T-LIGHTS,2,2009-12-10 18:27:00,0.42,14081,United Kingdom,0.84
491425,17039,INLAID WOOD INCENSE HOLDER,10,2009-12-10 20:04:00,0.29,16905,United Kingdom,2.9
491426,21179,NO JUNK MAIL METAL SIGN,3,2009-12-10 20:16:00,1.25,15494,United Kingdom,3.75
491426,21770,OPEN CLOSED METAL SIGN,1,2009-12-10 20:16:00,4.95,15494,United Kingdom,4.95
491429,21485,RED SPOT HEART HOT WATER BOTTLE,3,2009-12-11 09:18:00,4.95,17165,United Kingdom,14.85
491435,22109,FULL ENGLISH BREAKFAST PLATE,1,2009-12-11 10:10:00,3.75,14606,United Kingdom,3.75
491438,84510B,SET OF 4 FAIRY CAKES COASTERS,10,2009-12-11 10:27:00,1.25,18268,United Kingdom,12.5
491448,20940,SET/6 GARDEN GNOME T-LIGHT CANDLES,2,2009-12-11 10:54:00,2.95,15983,United Kingdom,5.9
491449,85097B,BLUE ROCKING SINGING CANARY,6,2009-12-11 10:58:00,3.75,17230,United Kingdom,22.5
491450,84946,ANTIQUE SILVER TEA GLASS ETCHED,72,2009-12-11 11:06:00,1.06,14739,United Kingdom,76.32
491452,20682,RED SPOTTY CHILDS UMBRELLA,3,2009-12-11 11:10:00,3.25,17238,United Kingdom,9.75
491453,21733,RED HANGING HEART T-LIGHT HOLDER,1,2009-12-11 11:15:00,2.95,17238,United Kingdom,2.95
491457,21591,COSY HOUR CIGAR BOX MATCHES,6,2009-12-11 11:26:00,1.25,15998,United Kingdom,7.5
491468,21535,RETRO SPOT SMALL MILK JUG,6,2009-12-11 12:01:00,2.55,12957,United Kingdom,15.3
491468,21844,RETRO SPOT MUG,12,2009-12-11 12:01:00,2.95,12957,United Kingdom,35.4
491498,21041,RED SPOTTY OVEN GLOVE DOUBLE,5,2009-12-11 12:17:00,2.95,12835,United Kingdom,14.75
491497,21175,GIN + TONIC DIET METAL SIGN,48,2009-12-11 12:17:00,1.85,17409,United Kingdom,88.8
491506,90024E,NEW BAROQUE B'FLY NECKLACE MONTANA,1,2009-12-11 12:21:00,8.5,16470,United Kingdom,8.5
491506,21888,BINGO SET,1,2009-12-11 12:21:00,3.75,16470,United Kingdom,3.75
491508,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2009-12-11 12:24:00,2.55,16191,United Kingdom,81.6
491570,21212,PACK OF 72 RETRO SPOT CAKE CASES,120,2009-12-11 12:51:00,0.42,13418,United Kingdom,50.4
